         11663802 function calls (11653632 primitive calls) in 8.212 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 value.py:77(ValueRef)
        1    0.000    0.000    0.000    0.000 value.py:8(Linkage)
       41    0.000    0.000    0.000    0.000 value.py:81(__init__)
        1    0.000    0.000    0.001    0.001 values.py:1(<module>)
        1    0.000    0.000    0.000    0.000 values.py:101(_Undefined)
        1    0.000    0.000    0.000    0.000 values.py:105(__new__)
        1    0.000    0.000    0.000    0.000 values.py:115(Constant)
       32    0.000    0.000    0.000    0.000 values.py:120(__init__)
        7    0.000    0.000    0.000    0.000 values.py:127(_to_string)
    22/21    0.000    0.000    0.000    0.000 values.py:130(_get_reference)
        1    0.000    0.000    0.000    0.000 values.py:159(literal_struct)
        1    0.000    0.000    0.000    0.000 values.py:164(<listcomp>)
        8    0.000    0.000    0.000    0.000 values.py:173(__eq__)
       14    0.000    0.000    0.000    0.000 values.py:182(__hash__)
        1    0.000    0.000    0.000    0.000 values.py:189(FormattedConstant)
        2    0.000    0.000    0.000    0.000 values.py:194(__init__)
        2    0.000    0.000    0.000    0.000 values.py:201(_get_reference)
        1    0.000    0.000    0.000    0.000 values.py:205(NamedValue)
        3    0.000    0.000    0.000    0.000 values.py:21(_escape_string)
       91    0.000    0.000    0.000    0.000 values.py:212(__init__)
       47    0.000    0.000    0.001    0.000 values.py:219(_to_string)
       94    0.000    0.000    0.000    0.000 values.py:229(_get_name)
       91    0.000    0.000    0.000    0.000 values.py:232(_set_name)
       51    0.000    0.000    0.000    0.000 values.py:239(_get_reference)
       12    0.000    0.000    0.000    0.000 values.py:250(function_type)
        1    0.000    0.000    0.000    0.000 values.py:261(MetaDataString)
        3    0.000    0.000    0.000    0.000 values.py:267(__init__)
        1    0.000    0.000    0.000    0.000 values.py:276(_get_reference)
        4    0.000    0.000    0.000    0.000 values.py:281(__eq__)
        6    0.000    0.000    0.000    0.000 values.py:290(__hash__)
        1    0.000    0.000    0.000    0.000 values.py:294(MetaDataArgument)
        1    0.000    0.000    0.000    0.000 values.py:317(NamedMetaData)
        1    0.000    0.000    0.000    0.000 values.py:332(MDValue)
        2    0.000    0.000    0.000    0.000 values.py:340(__init__)
        2    0.000    0.000    0.000    0.000 values.py:347(descr)
        3    0.000    0.000    0.000    0.000 values.py:36(<listcomp>)
        2    0.000    0.000    0.000    0.000 values.py:360(_get_reference)
        1    0.000    0.000    0.000    0.000 values.py:376(DIToken)
        1    0.000    0.000    0.000    0.000 values.py:388(DIValue)
        1    0.000    0.000    0.000    0.000 values.py:40(_ConstOpMixin)
        1    0.000    0.000    0.000    0.000 values.py:449(GlobalValue)
        2    0.000    0.000    0.000    0.000 values.py:45(bitcast)
       11    0.000    0.000    0.000    0.000 values.py:456(__init__)
        1    0.000    0.000    0.000    0.000 values.py:462(GlobalVariable)
        3    0.000    0.000    0.000    0.000 values.py:467(__init__)
        3    0.000    0.000    0.000    0.000 values.py:479(descr)
        1    0.000    0.000    0.000    0.000 values.py:518(AttributeSet)
       34    0.000    0.000    0.000    0.000 values.py:527(__init__)
        2    0.000    0.000    0.000    0.000 values.py:533(add)
       34    0.000    0.000    0.000    0.000 values.py:538(__iter__)
        1    0.000    0.000    0.000    0.000 values.py:543(FunctionAttributes)
        8    0.000    0.000    0.000    0.000 values.py:554(__init__)
        8    0.000    0.000    0.000    0.000 values.py:559(alignstack)
        8    0.000    0.000    0.000    0.000 values.py:568(personality)
        8    0.000    0.000    0.000    0.000 values.py:577(__repr__)
        1    0.000    0.000    0.000    0.000 values.py:588(Function)
        8    0.000    0.000    0.000    0.000 values.py:593(__init__)
        8    0.000    0.000    0.000    0.000 values.py:600(<listcomp>)
        8    0.000    0.000    0.000    0.000 values.py:607(module)
        1    0.000    0.000    0.000    0.000 values.py:611(entry_basic_block)
       13    0.000    0.000    0.000    0.000 values.py:619(append_basic_block)
        8    0.000    0.000    0.000    0.000 values.py:631(descr_prototype)
       20    0.000    0.000    0.000    0.000 values.py:637(<genexpr>)
       24    0.000    0.000    0.000    0.000 values.py:646(<genexpr>)
        7    0.000    0.000    0.001    0.000 values.py:654(descr_body)
        8    0.000    0.000    0.001    0.000 values.py:661(descr)
        8    0.000    0.000    0.001    0.000 values.py:668(__str__)
        1    0.000    0.000    0.000    0.000 values.py:678(ArgumentAttributes)
       20    0.000    0.000    0.000    0.000 values.py:683(__init__)
       20    0.000    0.000    0.000    0.000 values.py:689(align)
       20    0.000    0.000    0.000    0.000 values.py:698(dereferenceable)
       20    0.000    0.000    0.000    0.000 values.py:707(dereferenceable_or_null)
       20    0.000    0.000    0.000    0.000 values.py:716(_to_list)
        1    0.000    0.000    0.000    0.000 values.py:728(_BaseArgument)
       20    0.000    0.000    0.000    0.000 values.py:729(__init__)
        1    0.000    0.000    0.000    0.000 values.py:743(Argument)
       12    0.000    0.000    0.000    0.000 values.py:748(__str__)
        1    0.000    0.000    0.000    0.000 values.py:757(ReturnValue)
        8    0.000    0.000    0.000    0.000 values.py:762(__str__)
        1    0.000    0.000    0.000    0.000 values.py:770(Block)
       13    0.000    0.000    0.000    0.000 values.py:779(__init__)
       13    0.000    0.000    0.000    0.000 values.py:785(is_terminated)
        7    0.000    0.000    0.000    0.000 values.py:789(function)
       13    0.000    0.000    0.001    0.000 values.py:797(descr)
       13    0.000    0.000    0.001    0.000 values.py:799(<listcomp>)
       13    0.000    0.000    0.000    0.000 values.py:813(_format_name)
        1    0.000    0.000    0.000    0.000 values.py:824(BlockAddress)
        1    0.000    0.000    0.000    0.000 values.py:92(Value)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
     1938    0.001    0.000    0.002    0.000 version.py:135(_parse_version_parts)
      452    0.001    0.000    0.004    0.000 version.py:152(_legacy_cmpkey)
      666    0.001    0.000    0.008    0.000 version.py:21(parse)
        1    0.000    0.000    0.003    0.003 version.py:213(Version)
      904    0.003    0.000    0.009    0.000 version.py:217(__init__)
     1756    0.000    0.000    0.000    0.000 version.py:226(<genexpr>)
      238    0.001    0.000    0.002    0.000 version.py:248(__str__)
      924    0.000    0.000    0.000    0.000 version.py:256(<genexpr>)
      238    0.000    0.000    0.000    0.000 version.py:276(epoch)
      238    0.000    0.000    0.000    0.000 version.py:280(release)
      238    0.000    0.000    0.000    0.000 version.py:284(pre)
      238    0.000    0.000    0.000    0.000 version.py:288(post)
      238    0.000    0.000    0.000    0.000 version.py:292(dev)
      238    0.000    0.000    0.000    0.000 version.py:296(local)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 version.py:33(InvalidVersion)
     1356    0.000    0.000    0.000    0.000 version.py:333(_parse_letter_version)
      452    0.000    0.000    0.000    0.000 version.py:367(_parse_local_version)
      452    0.001    0.000    0.002    0.000 version.py:378(_cmpkey)
      556    0.000    0.000    0.000    0.000 version.py:385(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:39(_BaseVersion)
        1    0.000    0.000    0.004    0.004 version.py:4(<module>)
      820    0.000    0.000    0.001    0.000 version.py:43(__lt__)
      820    0.000    0.000    0.000    0.000 version.py:44(<lambda>)
      820    0.000    0.000    0.001    0.000 version.py:49(__eq__)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
      820    0.000    0.000    0.000    0.000 version.py:50(<lambda>)
     1640    0.001    0.000    0.001    0.000 version.py:61(_compare)
        1    0.000    0.000    0.000    0.000 version.py:68(LegacyVersion)
      452    0.000    0.000    0.004    0.000 version.py:69(__init__)
        4    0.000    0.000    0.000    0.000 warnings.py:130(filterwarnings)
       10    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
       14    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        9    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
        9    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        9    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        5    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        5    0.000    0.000    0.000    0.000 weakref.py:284(update)
        3    0.000    0.000    0.000    0.000 weakref.py:343(__init__)
        9    0.000    0.000    0.000    0.000 weakref.py:382(__getitem__)
        9    0.000    0.000    0.000    0.000 weakref.py:395(__setitem__)
       35    0.000    0.000    0.000    0.000 weakref.py:463(popitem)
       40    0.000    0.000    0.000    0.000 weakref.py:517(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:561(__call__)
        1    0.000    0.000    0.000    0.000 win32.py:102(GetConsoleScreenBufferInfo)
        1    0.000    0.000    0.000    0.000 win32.py:21(CONSOLE_SCREEN_BUFFER_INFO)
        1    0.000    0.000    0.001    0.001 win32.py:4(<module>)
        4    0.000    0.000    0.000    0.000 win32.py:92(_winapi_test)
        2    0.000    0.000    0.000    0.000 win32.py:98(winapi_test)
        6    0.000    0.000    0.000    0.000 win32.py:99(<genexpr>)
        1    0.000    0.000    0.005    0.005 windows_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 windows_events.py:165(_WaitCancelFuture)
        1    0.000    0.000    0.000    0.000 windows_events.py:189(_WaitHandleFuture)
        1    0.000    0.000    0.000    0.000 windows_events.py:241(PipeServer)
        1    0.000    0.000    0.000    0.000 windows_events.py:300(_WindowsSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 windows_events.py:304(ProactorEventLoop)
        1    0.000    0.000    0.000    0.000 windows_events.py:405(IocpProactor)
        1    0.000    0.000    0.000    0.000 windows_events.py:43(_OverlappedFuture)
        1    0.000    0.000    0.000    0.000 windows_events.py:882(_WindowsSubprocessTransport)
        1    0.000    0.000    0.000    0.000 windows_events.py:900(WindowsSelectorEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 windows_events.py:904(WindowsProactorEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 windows_events.py:91(_BaseWaitHandleFuture)
        1    0.000    0.000    0.000    0.000 windows_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 windows_utils.py:125(Popen)
        1    0.000    0.000    0.000    0.000 windows_utils.py:81(PipeHandle)
        1    0.000    0.000    0.000    0.000 winterm.py:17(WinStyle)
        1    0.000    0.000    0.002    0.002 winterm.py:2(<module>)
        1    0.000    0.000    0.000    0.000 winterm.py:22(WinTerm)
        1    0.000    0.000    0.000    0.000 winterm.py:24(__init__)
        1    0.000    0.000    0.000    0.000 winterm.py:39(set_attrs)
        1    0.000    0.000    0.000    0.000 winterm.py:6(WinColor)
        1    0.000    0.000    0.000    0.000 wintypes.py:104(_SMALL_RECT)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 wintypes.py:120(SIZE)
        1    0.000    0.000    0.000    0.000 wintypes.py:128(FILETIME)
        1    0.000    0.000    0.000    0.000 wintypes.py:133(MSG)
        1    0.000    0.000    0.000    0.000 wintypes.py:143(WIN32_FIND_DATAA)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
        1    0.000    0.000    0.000    0.000 wintypes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:20(VARIANT_BOOL)
        1    0.000    0.000    0.000    0.000 wintypes.py:97(RECT)
        1    0.000    0.000    0.000    0.000 withcontexts.py:1(<module>)
        1    0.000    0.000    0.000    0.000 withcontexts.py:120(_ObjModeContextType)
        1    0.000    0.000    0.000    0.000 withcontexts.py:57(_ByPassContextType)
        1    0.000    0.000    0.000    0.000 withcontexts.py:6(WithContext)
        1    0.000    0.000    0.000    0.000 withcontexts.py:77(_CallContextType)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrappers.py:248(UArrayArg)
        1    0.000    0.000    0.000    0.000 wrappers.py:291(_GufuncWrapper)
        1    0.000    0.000    0.000    0.000 wrappers.py:478(_GufuncObjectWrapper)
        1    0.000    0.000    0.000    0.000 wrappers.py:600(GUArrayArg)
        1    0.000    0.000    0.000    0.000 wrappers.py:665(_ScalarArgLoader)
        1    0.000    0.000    0.000    0.000 wrappers.py:685(_ArrayArgLoader)
        1    0.000    0.000    0.000    0.000 wrappers.py:728(_ArrayAsScalarArgLoader)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1114(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1192(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1954(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:2181(CompleteDirs)
        1    0.000    0.000    0.000    0.000 zipfile.py:2231(FastLookup)
        1    0.000    0.000    0.000    0.000 zipfile.py:2249(Path)
        1    0.000    0.000    0.000    0.000 zipfile.py:318(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:43(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:47(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:613(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:636(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:737(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:775(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:795(ZipExtFile)
       20    0.012    0.001    0.012    0.001 {Sobel}
     3243    0.014    0.000    0.014    0.000 {built-in method __new__ of type object at 0x00007FFA34AFA810}
     1168    0.003    0.000    0.003    0.000 {built-in method _abc._abc_init}
      339    0.000    0.000    0.001    0.000 {built-in method _abc._abc_instancecheck}
